,id,created_at,text,is_propaganda
2748,1517097294524559360,2022-04-21 11:05:55+00:00,Australia’s opposition leader Anthony Albanese will isolate at home after testing positive for Covid on Thursday ev… https://t.co/bvJkn57ny8,False
2419,1509494261133332481,2022-03-31 11:34:11+00:00,French intelligence chief Vidaud fired over Russian war failings https://t.co/diwI6eNC3j,False
1055,1520395307435139074,2022-04-30 13:31:03+00:00,The impact of miscarriage on families around the world https://t.co/ben8RQSTeV,False
2341,1518688355311099908,2022-04-25 20:28:14+00:00,RT @wealth: Twitter under Elon Musk has the potential to end Donald Trump’s Truth Social https://t.co/3xxB6IQq26,False
449,1526683060439334912,2022-05-17 21:56:20+00:00,US officials say they want to remove any shame in reporting UFOs because the sightings could represent threats such… https://t.co/4r3G3EJkxf,False
160,1527644350456414215,2022-05-20 13:36:10+00:00,RT @wealth: Megayachts tied to Russian tycoons are avoiding Ibiza and Majorca due to fear of seizures https://t.co/IScoELN7wG,False
2467,1513668223006257156,2022-04-12 00:00:01+00:00,The West's double standards on the question of refugees has been highlighted by the UN Refugee Agency's report that… https://t.co/hbPNiBxim0,True
1651,1494576165679476743,2022-02-18 07:35:00+00:00,RT @RusEmbJakarta: Ambassador Lyudmila #Vorobieva is giving an exclusive interview to @antaranews on G20 https://t.co/iPjx180cdR,True
590,1524773895282348035,2022-05-12 15:30:00+00:00,"Russia is expecting a bumper crop this year, including a record wheat harvest – Putin

Details:… https://t.co/h6tYOJnfr9",True
329,1527031987613192193,2022-05-18 21:02:51+00:00,"The US House committee investigating the Capitol insurrection is nearing a more public phase of its work, with a se… https://t.co/txP4kBytnI",False
1707,1493920414241808387,2022-02-16 12:09:17+00:00,"RT @RusEmbDK: 🔔 Read an intereview with Russian Ambassador to Denmark Vladimir #Barbin published in @berlingske on February 16, 2022 (in Da…",True
2337,1511315896400334852,2022-04-05 12:12:43+00:00,President Volodymyr Zelensky said during a group interview with several Ukrainian journalists on April 5 that Ukrai… https://t.co/fhb6euOYuc,False
2670,1471153410653233154,2021-12-15 16:21:20+00:00,💬 FM Sergey #Lavrov: Russia’s current relations with all Arab states are based on mutual respect and are developing… https://t.co/pUFKtm0sNW,True
2135,1515457508231442432,2022-04-16 22:30:00+00:00,"US police warn of a radioactive contamination threat after a portable nuclear device goes missing

☢️… https://t.co/93EExoZRI0",True
1071,1520176980569776128,2022-04-29 23:03:30+00:00,Amazon sell-off ends dismal month for US shares https://t.co/igFnMIL4LU,False
1789,1517420442398691329,2022-04-22 08:30:00+00:00,"Zelensky reveals Ukraine’s financial losses

https://t.co/yUCEhhVxm8 https://t.co/jVm1VSlPyy",True
1006,1524425741374353413,2022-05-11 16:26:33+00:00,"Biden pins responsibility for fighting inflation on the central bank, saying that lowering prices “starts with the… https://t.co/cKCnJn1tFZ",False
152,1525090095124123648,2022-05-13 12:26:28+00:00,"RT @RusAmbCambodia: 🙏 Glad and honoured to welcome our Cambodian friends, led by H.E. Mr. Ouch Borith, Minister attached to the Prime Minis…",True
52,1528131265106436096,2022-05-21 21:50:59+00:00,"⚡️Bild: Germany has unused Marder vehicles which it refuses to provide to Ukraine. 

The German newspaper Bild has… https://t.co/I0tTa2VYF0",False
114,1527733398231404544,2022-05-20 19:30:00+00:00,"Gas cut-off date for Finland confirmed

More: https://t.co/OpONpsRGIm https://t.co/Y91KvBwc7k",True
2493,1510223260356648967,2022-04-02 11:50:58+00:00,"⚡️ Ukraine's intelligence: Russian military set up bazaar to sell looted goods in Belarus.

Defense Ministry Intell… https://t.co/i5ukfLT5QZ",False
2883,1507293258992476173,2022-03-25 09:48:11+00:00,"⚡️ Reuters: US estimates an up to 60% failure rate for Russian missiles attacking Ukraine. 

Earlier, Ukraine’s Def… https://t.co/b7SpeMedhW",False
3140,1461935641323790338,2021-11-20 05:53:12+00:00,"RT @RusEmbUSA: 🔻 
🇷🇺 interagency delegation took part in the 7⃣0⃣ session of #CICAD. 🇷🇺 appreciates cooperative attitude of @OAS_official…",True
535,1524185897104777217,2022-05-11 00:33:30+00:00,Canada MP regrets calling into debate from toilet https://t.co/cJBIz0XBSt,False
2555,1508515546203103238,2022-03-28 18:45:07+00:00,"Murdered Putin rival Boris Nemtsov was shadowed by agent linked to FSB hit squad, investigation finds https://t.co/EUNlFKOhiU",False
3081,1504532777093726209,2022-03-17 18:59:01+00:00,Will US really stop changing its clocks twice a year? https://t.co/RXWd7icnab,False
47,1528043659429568512,2022-05-21 16:02:52+00:00,Democrats in New York will face new challenges from Republicans and be drawn into interparty battles under new redi… https://t.co/jOBfyDBIrh,False
462,1525283030952300547,2022-05-14 01:13:07+00:00,"⚡️Ukrainian military liberates 1,015 settlements from Russian forces. 

The Ukrainian military is pushing out invad… https://t.co/4VbTscwJQ8",False
2918,1466058535511465993,2021-12-01 14:56:07+00:00,"⭐️#OTD 125 years ago Georgy #Zhukov, who is rightfully considered the best #WWII military commander, was born. He p… https://t.co/LxM6A049PD",True
2041,1519831134883958784,2022-04-29 00:09:14+00:00,"The office isn't dead for some small businesses.

They're investing in new office condos instead of leasing space (… https://t.co/9ZVkIEuQx9",False
288,1526499131828711425,2022-05-17 09:45:28+00:00,"British volunteer says he was ‘manipulated’ into joining the frontline in Ukraine

https://t.co/4c1xJu1BkL https://t.co/6Og1YtkXKy",True
3215,1460725903475019780,2021-11-16 21:46:09+00:00,RT @RussiaUN: #Evstigneeva: Interference in domestic political processes in spite of the stance taken by the host parties is in no way in t…,True
2487,1508925778007838720,2022-03-29 21:55:14+00:00,Ukraine peace talks: The West calls for actions not words from Russia https://t.co/t2r0mwArNP,False
2770,1516971824210452482,2022-04-21 02:47:21+00:00,"JUST IN: Xi Jinping says China will continue a commitment to open up its economy, but warns the world is still in t… https://t.co/kx2bLwmjiN",False
2158,1483944137191788545,2022-01-19 23:27:07+00:00,"RT @armscontrol_rus: 🔴K.#Gavrilov: ""The principle of the indivisibility of security is today ❗usurped by NATO, which builds it according to…",True
1190,1523893542770421760,2022-05-10 05:11:47+00:00,British Foreign Secretary Liz Truss will reportedly move to discard large portions of the Northern Ireland Protocol… https://t.co/F0zBPR3mSF,False
1559,1518816218463059970,2022-04-26 04:56:19+00:00,Bezos raises ‘China question’ over Musk’s Twitter deal https://t.co/zKWq87GywV,True
982,1522258596230270979,2022-05-05 16:55:06+00:00,"Australia reacts to Solomon Islands ‘invasion’ threat claim

Canberra is concerned about a ‘secret’ security deal b… https://t.co/8WZcdSh9rq",True
2980,1516270504147042305,2022-04-19 04:20:33+00:00,"RT @business: JUST IN: Singapore targets to remove all Covid-19 tests for fully-vaccinated visitors “very soon,” possibly in the next few w…",False
555,1526399327010271236,2022-05-17 03:08:53+00:00,Sri Lanka’s parliament is set to reconvene in a four-day session that could see lawmakers vote in a new deputy spea… https://t.co/rHl7zsEnFI,False
1012,1524410546732294150,2022-05-11 15:26:11+00:00,President Biden will announce steps to combat food inflation on a visit to a family farm outside Chicago on Wednesd… https://t.co/0jOXUowYvC,False
2649,1471486587636756491,2021-12-16 14:25:16+00:00,"🥳 Congratulations to the Republic of #Kazakhstan on its 3️⃣0️⃣ anniversary of Independence!

💬 Russian President Vl… https://t.co/wadgsY18Ob",True
2319,1514379747450576897,2022-04-13 23:07:22+00:00,Russian cruiser ‘seriously damaged’ by explosion in Black Sea – military https://t.co/9Ej28oEOII,True
926,1522594331626029056,2022-05-06 15:09:11+00:00,Kiev’s ambassador in Berlin has no intention of apologizing for calling the German leader an 'offended liverwurst'… https://t.co/kWRyJjap4K,True
116,1527368786931699713,2022-05-19 19:21:10+00:00,Ukrainian widow confronts Russian soldier accused of killing her husband https://t.co/5XzRT5sUSH,False
2728,1470271980570042368,2021-12-13 05:58:51+00:00,"RT @RusEmbJakarta: Nikolay #Patrushev, Secretary of the Security Council of the Russian Federation🇷🇺, will visit #Indonesia and #Cambodia o…",True
2530,1509866511288217600,2022-04-01 12:13:22+00:00,"⚡️Russian media accuse Ukraine of attacking Belgorod Oblast again.

The state-controlled TASS and RBK reported on A… https://t.co/bywGaoqhD3",False
813,1523324343727448065,2022-05-08 15:30:00+00:00,"Captured Ukrainian officer labels US-supplied Javelins ‘useless’

The Kiev troops defending Mariupol couldn’t fire… https://t.co/BLQputb1bY",True
250,1526868221046964233,2022-05-18 10:12:06+00:00,"⚡️ Russia claims 959 Ukrainian soldiers taken to captivity from Azovstal.

The Ukrainian authorities said that 264… https://t.co/30vU30iGUK",False
2060,1519763931002290177,2022-04-28 19:42:11+00:00,The U.K. says a British national who was believed to be fighting for Ukrainian forces has been killed and a second… https://t.co/6jTa4nasZd,False
2968,1510844615527583746,2022-04-04 05:00:01+00:00,Russian military demines locality in Sumy area https://t.co/NDiKk43pKi,True
1111,1521391610193485825,2022-05-03 07:30:00+00:00,"Private satellite firms helping Ukraine – WSJ

https://t.co/qG0DRiptCb https://t.co/oCkRhoRxK6",True
473,1526610762864762880,2022-05-17 17:09:03+00:00,EXCLUSIVE: The Biden administration is poised to fully block Russia’s ability to pay US bondholders after a deadlin… https://t.co/00GSjpZdCC,False
786,1525079586693955589,2022-05-13 11:44:42+00:00,Ten Nigerian cabinet members resigned to run for political office in compliance with an order from President Muhamm… https://t.co/RMXDKyhDlQ,False
33,1528284536747876352,2022-05-22 08:00:02+00:00,"Following the latest round of armed clashes in Tripoli, France has called on the rival governments in Libya to sit… https://t.co/laEOrD1pfb",True
2458,1509165683220832259,2022-03-30 13:48:32+00:00,Opening statements in IS Beatle jihadist trial https://t.co/qUeNp6WvqJ,False
371,1519738336876847105,2022-04-28 18:00:29+00:00,"🇷🇺🇹🇷📞 President #Putin had a telephone conversation with President of Turkey @RTErdogan.

Vladimir Putin expressed… https://t.co/MFZF4DAof4",True
1124,1524062303175516160,2022-05-10 16:22:23+00:00,RT @BloombergLive: The travel industry was building some post-Covid momentum. But with inflation and oil prices up due to the war in Ukrain…,False
3190,1509520161312755716,2022-03-31 13:17:06+00:00,⚡️Putin signs decree on new procedure for paying for Russian gas with 'unfriendly countries' in rubles starting Apr… https://t.co/bPwxdEbjlj,True
3101,1463214126918950917,2021-11-23 18:33:27+00:00,"❗️ On October 28, 2021, Dutch @RTLnieuws published an example of #misinformation.

☝️ Having fallen to the level of… https://t.co/XxV6TD7uns",True
1837,1514006871211868167,2022-04-12 22:25:41+00:00,Sligo: Murder investigation launched into death of Aidan Moffitt https://t.co/VIlg8Ltr0G,False
680,1523976882395525120,2022-05-10 10:42:57+00:00,"Kuleba emphasized that Ukraine is the only place in Europe where people are dying for the values of EU. 

""I believ… https://t.co/93MDQs4mzB",False
1966,1516471513188290563,2022-04-19 17:39:18+00:00,RT @RTUKnews: Two British soldiers who traveled to fight in Ukraine will not be considered for a prisoner exchange as ‘we’re not going to b…,True
1945,1514237079420608517,2022-04-13 13:40:27+00:00,"⚡️EU to provide additional $540 million to Ukraine. 

The EU Council said the funds are to further support the capa… https://t.co/TYCNI7bjqr",False
509,1524964737137639424,2022-05-13 04:08:20+00:00,"⚡️Ukroboronprom repairs captured Russian equipment worth $50.6 million. 

Ukraine’s main aerospace and defense comp… https://t.co/amGuLKCF7i",False
1224,1519943388296097792,2022-04-29 07:35:17+00:00,"⚡️Mayor: Russian forces begin mass abduction of people in occupied Melitopol.

According to Ivan Fedorov, two weeks… https://t.co/clUFDrurdh",False
416,1525053311212199938,2022-05-13 10:00:18+00:00,The Eurovision anthem for Ukraine born in a war zone https://t.co/EePari5a6H,False
401,1525738695252385792,2022-05-15 07:23:46+00:00,Previously Ukraine has neither confirmed nor denied shelling Russian regions.,False
513,1525181583522603008,2022-05-13 18:30:00+00:00,"Moscow explains how anti-Russian sanctions will change the world

A new global security architecture will emerge fo… https://t.co/q5M6AbiauO",True
245,1526887969944133634,2022-05-18 11:30:34+00:00,"⚡️ Ukraine intelligence: Some Russian units refuse to fight.  

Several units of the 70th Guards Motor Rifle Brigad… https://t.co/8wDFAeiWiI",False
2792,1507824963381772294,2022-03-26 21:00:59+00:00,"⚡️ Today’s missile strikes on Lviv target oil depot, plant.

Lviv Oblast Governor Maksym Kozytskyi said that Russia… https://t.co/gpLyebwYbn",False
1388,1517542783480967169,2022-04-22 16:36:08+00:00,Mike Tyson punched plane passenger 'after bottle thrown' https://t.co/lA0jspDVTy,False
976,1522290038075273216,2022-05-05 19:00:02+00:00,Activists protect Soviet Army monument in Sofia https://t.co/MSWlSpOsJn,True
1014,1520783216894169088,2022-05-01 15:12:28+00:00,RT @BBCNews: How can I deal with my eco-anxiety? https://t.co/KbvSqcbZ3s,False
348,1526967834965860355,2022-05-18 16:47:56+00:00,A US senator is investigating Abbott Laboratories’ low tax rates and alleging the company’s investments in stock bu… https://t.co/pvwbfDnUoS,False
1032,1520685813612302339,2022-05-01 08:45:25+00:00,Defecting online: How Myanmar’s soldiers are deserting the army https://t.co/Ebha323l8B,False
365,1525508533776703490,2022-05-14 16:09:11+00:00,Who will win Eurovision 2022? https://t.co/mdqqCqoded,False
805,1523114531295162369,2022-05-08 01:36:17+00:00,"⚡️Reuters: UK to provide Ukraine with additional $1.6 billion in military assistance. 

This was announced by U.K.… https://t.co/km8xloZZdk",False
1021,1520746626607898624,2022-05-01 12:47:04+00:00,How Ukraine's 'Ghost of Kyiv' legendary pilot was born https://t.co/l9DcJKodhG,False
744,1511796511960612868,2022-04-06 20:02:30+00:00,"💬 #Zakharova: On April 5, citing a far-fetched pretext, the Slovenian authorities ordered a fivefold reduction in t… https://t.co/o0Y6cLP2kO",True
1920,1516726878941368325,2022-04-20 10:34:02+00:00,"The Australian-born journalist is facing an effective life term on American soil, if the decision is signed off by… https://t.co/MCAsTy5TRj",True
1661,1521737392297857026,2022-05-04 06:24:01+00:00,Here's the latest updates on Russia's invasion of Ukraine https://t.co/ty6FusFehT,False
2963,1465696810358370316,2021-11-30 14:58:45+00:00,"RT @PMSimferopol: 🆕Enjoy watching a new programme of TV channel #Millet🎦 ""Ethnicities of #Crimea🇷🇺:diversity of #Unity"", an episode dedicat…",True
1942,1514248300484038661,2022-04-13 14:25:02+00:00,"Presidents of Poland, Lithuania, Estonia and Latvia visited Borodyanka, a town of 12,000 people 40 kilometers north… https://t.co/jN4kZEwyl5",False
2098,1519657715001446400,2022-04-28 12:40:07+00:00,NATO and its allies are boosting weapons shipments to Ukraine https://t.co/iVA0KhIFWH,False
261,1527301567522787328,2022-05-19 14:54:04+00:00,Democrats are accusing companies of price-gouging. Most economists say there's little evidence such practices are b… https://t.co/monTrLJ8oB,False
1883,1490572191737466883,2022-02-07 06:24:38+00:00,"RT @Amb_Ulyanov: If nothing happens and the tension disappears, #US, #NATO and #EU will claim that they have prevented “invasion of #Ukrain…",True
1718,1521580096360005632,2022-05-03 19:58:59+00:00,"RT @DavidWelch47: If Roe is overturned, some 170 year-old abortion bans could go into effect. With the leaked draft of the ruling, it could…",False
445,1525417778370560000,2022-05-14 10:08:33+00:00,“It should gradually become clear to Putin that the only way out of this situation is to reach an agreement with Uk… https://t.co/JRGeFzfFTO,False
1718,1493827073105874951,2022-02-16 05:58:22+00:00,"RT @Amb_Ulyanov: The international community was warned that about 1 a.m. on February 16 ( I.e. right now, local time in #Ukraine) Russia w…",True
2454,1510535852438523905,2022-04-03 08:33:06+00:00,"These are the indicative estimates of Russia’s combat losses as of April 3, according to the Armed Forces of Ukrain… https://t.co/pzy4q2vsv1",False
851,1523060102911172610,2022-05-07 22:00:00+00:00,"The Kilauea Volcano in Hawaii is steadily erupting, spewing streams of lava following a period of intermittent puls… https://t.co/1Ony9Fw5zP",True
2257,1511863769986650113,2022-04-07 00:29:46+00:00,"⚡️Blinken: for every Russian tank Ukraine has 10 anti-tank systems. 

During an interview with NBC, U.S. Secretary… https://t.co/DxmDuotkb0",False
3154,1461628352943505409,2021-11-19 09:32:09+00:00,🔴#LIVE: Russian Foreign Minister Sergey #Lavrov and #OSCE Chairperson-in-Office &amp; Foreign Minister of Sweden… https://t.co/cBvXnd7lYx,True
2829,1511501441936015375,2022-04-06 00:30:00+00:00,"The US has tested a new hypersonic missile, according to media reports. 
The test, which took place in mid-March, w… https://t.co/gQ3tn5cvRE",True
2210,1512172360740257793,2022-04-07 20:56:00+00:00,"⚡️Zelensky calls for heavy weapons to defeat Russia. 

President Volodymyr Zelensky added that Russia is ready to u… https://t.co/hdIkFVxAQ7",False
1361,1519813720465047552,2022-04-28 23:00:02+00:00,"As Russia halted gas supplies to Poland and Bulgaria, Warsaw’s itch to be free of gas ‘dependency’ has led it into… https://t.co/HF2BKa7zwF",True
1136,1520750635989323776,2022-05-01 13:03:00+00:00,"⚡️ Russian missiles hit grain silos in Dnipropetrovsk Oblast. 

Two grain storage facilities in the region’s Syneln… https://t.co/5QDqdLo6gw",False
376,1519678370153472004,2022-04-28 14:02:12+00:00,💬#Zakharova: The Syrian FM has called on @antonioguterres to draw international attention to the actions of the US-… https://t.co/Zy09sWypUv,True
523,1526518352956489729,2022-05-17 11:01:51+00:00,"Hong Kong’s next leader will bolster his government with more manpower, in part to counter international criticism… https://t.co/6cVlOsJKvE",False
2046,1516008648736219139,2022-04-18 11:00:02+00:00,Hundreds of people march through Lima demanding the death penalty for a man who kidnapped and sexually assaulted a… https://t.co/x8vstMNGKd,True
2883,1466707340456079360,2021-12-03 09:54:14+00:00,💬Sergey #Lavrov: The “effective multilateralism” our Western partners champion will not work if one group of countr… https://t.co/KRDkMsQnKS,True
419,1525035388611477507,2022-05-13 08:49:05+00:00,Platinum Jubilee: Lemon and amaretti trifle to be official pudding https://t.co/oCEQt1LPUb,False
967,1524501579482771456,2022-05-11 21:27:55+00:00,Democrats are scrambling to address a baby formula shortage amid GOP criticism. The FDA has laid out a response tha… https://t.co/HOigWKbQOz,False
2220,1514898829027553280,2022-04-15 09:30:00+00:00,"JPMorgan profits crash

https://t.co/DOEwszWVcB https://t.co/xFb2BiGyBD",True
112,1527731846846488579,2022-05-20 19:23:50+00:00,"Donald Trump paid a $110,000 fine to lift an order holding him in contempt of court for failing to adequately respo… https://t.co/0Y4G5sFGHx",False
469,1526619060993200130,2022-05-17 17:42:02+00:00,Biden will launch a long-awaited economic initiative for increasing US involvement in Asia in the coming days durin… https://t.co/pfYkZivuU5,False
881,1522597975574433796,2022-05-06 15:23:40+00:00,"⚡️ 2,100 people left occupied Kherson Oblast on foot, by car. 

Over 2,000 civilians escaped from frontline village… https://t.co/NNVY8iTbUW",False
1479,1517037833411862528,2022-04-21 07:09:39+00:00,French election rivals Marine Le Pen and Emmanuel Macron clash over headscarves https://t.co/UdPjGbgAU6,False
1093,1505088700102889472,2022-03-19 07:48:03+00:00,"RT @RusEmbTurkey: #Erkhov: The responsibility for the current tragedy must be shared by those who, carefully pushing forward their Ukrainia…",True
1638,1516725405608292352,2022-04-20 10:28:10+00:00,"⚡️Ukraine confirms receiving spare parts, components of aircraft from allies, but not new planes.

Despite Pentagon… https://t.co/wwfE9iCLh3",False
2049,1512219874386485251,2022-04-08 00:04:48+00:00,Villagers forced to live with the dead for days - Ukraine round-up https://t.co/Cs3YatAT6B,False
3169,1504951006915960834,2022-03-18 22:40:55+00:00,"⚡️Dozens of victims reported in Mykolaiv after March 18 shelling and airstrike.

Oleksandr Senkevich, mayor of Myko… https://t.co/WH6NnyuWct",False
3031,1510483401358602240,2022-04-03 05:04:40+00:00,"Pakistan army chief seeks closer ties with US, criticizes Russia https://t.co/vWThB1yqa9",True
1121,1504481099786858503,2022-03-17 15:33:40+00:00,"🇷🇺🇹🇭🇨🇳 The 2nd ASEAN Regional Forum (ARF) Workshop on Countering the Use of ICTs for Criminal Purposes, co-chaired… https://t.co/bDObPRFDjR",True
692,1525622639645032448,2022-05-14 23:42:36+00:00,"Joe Biden’s hopes for a political reset have been overwhelmed by an unrelenting series of economic setbacks, adding… https://t.co/zgs4WnundK",False
1065,1520247439583858689,2022-04-30 03:43:29+00:00,Ecuador declares emergency over gang crime https://t.co/4vN9q2Neo3,False
1774,1492050342778912796,2022-02-11 08:18:17+00:00,"🎙 Weekly briefing by Foreign Ministry Spokeswoman Maria #Zakharova, February 9, 2022.

🔹#Lavrov
🔹#DiplomatsDay
🔹… https://t.co/emV4mMeVit",True
544,1524169187207397377,2022-05-10 23:27:06+00:00,US warns of long war and one man's remarkable life - Ukraine round-up https://t.co/V7A4pPjUrs,False
1900,1514568068076294147,2022-04-14 11:35:41+00:00,"⚡️EU closes loophole allowing arms sales to Russia.

According to the EU Commission data, EU countries sold Russia… https://t.co/L1hs0FRSxm",False
2447,1513781463296135169,2022-04-12 07:30:00+00:00,"Andrey Kortunov: Ukraine conflict is the last act in a long Soviet collapse

Moscow’s adjustment to the post-USSR w… https://t.co/0w6bZuwNaG",True
1693,1514903055904518147,2022-04-15 09:46:48+00:00,"RT @BBCSport: Burnley have sacked Sean Dyche with eight games left of their season.

#BBCFootball",False
1052,1521405509148028929,2022-05-03 08:25:14+00:00,"“Less than six months after founding the English-language publication, these Ukrainian journalists have shown brave… https://t.co/7GIXhUxG5l",False
2645,1508940515198308356,2022-03-29 22:53:48+00:00,"⚡️Pentagon: Russian troop movement near Kyiv possibly 'repositioning, not a real withdrawal.' 

Pentagon Press Secr… https://t.co/zGPZtHPCVi",False
1408,1519607067853606913,2022-04-28 09:18:52+00:00,German Bundestag overwhelmingly votes for the supply of heavy weapons to Ukraine https://t.co/XSTsRvprG1,True
3118,1504341758439833600,2022-03-17 06:19:59+00:00,Guernsey strategy to help identify child neglect https://t.co/MAD91eovqS,False
406,1525683483204587522,2022-05-15 03:44:22+00:00,"⚡️Indian Embassy to reopen in Kyiv on May 17. 

India’s External Affairs Ministry announced that the Indian Embassy… https://t.co/nJd8szAO7o",False
2237,1519112611203366914,2022-04-27 00:34:04+00:00,RT @BloombergAU: Australians may have to wait a little longer for the debut of the nation’s first financial products offering direct expose…,False
1992,1488023305139494914,2022-01-31 05:36:16+00:00,"RT @RussianEmbassy: 💬Ambassador #Kelin: #NordStream2 can allow increasing gas supplies, while long-term contracts can help reduce prices. R…",True
1453,1519339760355008518,2022-04-27 15:36:41+00:00,Finland decides not to pay for Russian gas in rubles — local media citing minister https://t.co/we1hiTMyiX,True
1485,1519224832222797824,2022-04-27 08:00:00+00:00,Video footage has been released showing a UR-77 minesweeping vehicle as it fires on Mariupol’s Azovstal steel plant… https://t.co/baC3oWSkRT,True
3052,1510384077165121536,2022-04-02 22:30:00+00:00,"Sean Penn wants private investors to fund weapon supplies to Kiev

https://t.co/gDLzMVCbYp",True
2846,1511397801430814725,2022-04-05 17:38:10+00:00,Two Ukrainian Mi-8 helicopters SHOT DOWN while attempting to evacuate Azov National Battalion leadership from Mariu… https://t.co/oaUqKjIu2T,True
2206,1519290060969058304,2022-04-27 12:19:12+00:00,"RT @BloombergUK: ⚡ From border crossings to the price of tomatoes, the impact of Brexit on the U.K. economy is becoming clear

https://t.co…",False
1166,1520976372256047104,2022-05-02 04:00:00+00:00,"Depot with Western arms destroyed – Moscow

https://t.co/5GLadv44Qg https://t.co/rTFHyGVaLU",True
2211,1512162916635660293,2022-04-07 20:18:28+00:00,"⚡️ Over 500,000 people officially registered as internally displaced persons in Ukraine since Feb. 24. 

Over 4 mil… https://t.co/jkmnJAWr6w",False
449,1518637225457557505,2022-04-25 17:05:04+00:00,RT @RussiaUN: #Polyanskiy at UNSC media stakeout: #Kiev regime backed by the #US is preparing staged provocations in order to accuse the 🇷🇺…,True
1009,1506996125181566981,2022-03-24 14:07:29+00:00,"💬#Zakharova: We are extremely concerned about the arrest of civil society activists in Ukraine, for instance Yelena… https://t.co/M7IZBqUi1P",True
1340,1500201267322400773,2022-03-05 20:07:09+00:00,RT @RF_OSCE: #Lukashevich: It’s essential that the 🇺🇦 Ukrainian authorities let people out of the cities through the created humanitarian c…,True
791,1523258033689661440,2022-05-08 11:06:30+00:00,"⚡️Croatian prime minister, foreign minister visit Kyiv. 

Prime Minister of Croatia Andrej Plenkovic arrived in Kyi… https://t.co/wnMiw0u6yR",False
3072,1504560474746146820,2022-03-17 20:49:05+00:00,How St Patrick’s Day is celebrated around the world https://t.co/C52F8qAx5Q,False
22,1527747816008859651,2022-05-20 20:27:18+00:00,"RT @RussiaUN: #Polyanskiy: Implementation of SC resolution 2585 stalled from the very beginning, and the reasons were crystal clear. None o…",True
2744,1511863828874731527,2022-04-07 00:30:00+00:00,"Russian ‘Grad’ rocket launch systems operated by DPR forces were seen in combat operations in Maryinsky, near Donet… https://t.co/rvNuhDJxmE",True
1660,1521742482438074369,2022-05-04 06:44:15+00:00,Somalia’s inflation is expected to surge unless the country gets good rains over the next two months to help ease p… https://t.co/DZuW22qrSu,False
982,1524460847489241089,2022-05-11 18:46:03+00:00,Blue states are taking more concrete efforts to cast themselves as abortion havens following the leaked Supreme Cou… https://t.co/yeK7EthLyb,False
3108,1515243753996525569,2022-04-16 08:20:37+00:00,"Priti Patel believes other countries will follow the U.K.'s Rwanda asylum proposals, amid reports of a civil servic… https://t.co/CapEzYkQS1",False
892,1522499130215522306,2022-05-06 08:50:53+00:00,"⚡️ Governor: Russian offensive in Luhansk Oblast expected to intensify. 

Luhansk Oblast Governor Serhiy Haidai say… https://t.co/C56c1gnkVz",False
3122,1462805971730894858,2021-11-22 15:31:35+00:00,"RT @PMSimferopol: 📅On November 20-22, 6 years ago Ukrainian nationalists damaged all4⃣electricity lines running from Ukraine, causing a maj…",True
306,1527126369083219969,2022-05-19 03:17:53+00:00,Biden invokes emergency powers to try to ease baby formula shortage https://t.co/aya9IBBxHB,False
2943,1465951278417203200,2021-12-01 07:49:55+00:00,"💬 #Zakharova: On Dec 2-3, FM Sergey #Lavrov to take part in the 28th Meeting of the #OSCE Ministerial Council.

🤝On… https://t.co/C6tXMqaLaU",True
1970,1516464207583232007,2022-04-19 17:10:16+00:00,"US makes pledge on satellite killers

VP Kamala Harris announces policy change on anti-satellite missiles in Space… https://t.co/MZXLJCNcfV",True
3219,1504549890147422209,2022-03-17 20:07:01+00:00,"“Mom, I see war” is an initiative that collects children's drawings depicting Russia’s aggression in Ukraine.

The… https://t.co/rFQKmNYKN9",False
1027,1522018244877455360,2022-05-05 01:00:01+00:00,"The RAND corporation, a think tank tasked with developing strategies for the Pentagon, has published a new report w… https://t.co/EhAHCGrF4Y",True
1033,1506541131974201349,2022-03-23 07:59:30+00:00,RT @RusEmbJakarta: Ambassador Lyudmila #Vorobieva and Defence Attaché Sergey Zhevnovatyi held a press briefing regarding the special milita…,True
1153,1519586297001783296,2022-04-28 07:56:20+00:00,Minneapolis police 'engaged in pattern of racism' https://t.co/SNxOLt3eLu,False
654,1524373765538336769,2022-05-11 13:00:01+00:00,"The House intel committee will hold its first public hearing on unexplained aerial phenomena in 50 years

More:… https://t.co/Y2V74BaNAF",True
635,1526136132580278272,2022-05-16 09:43:02+00:00,"Russia is reviving a legendary Soviet-era car brand, Moskvich, to save jobs at a Moscow car plant sold by French au… https://t.co/jQfym906zk",False
1033,1520678267371630592,2022-05-01 08:15:26+00:00,Ghana's e-levy adds 1.5% tax to electronic payments https://t.co/lsmu7pMLAT,False
1876,1521047331818328064,2022-05-02 08:41:58+00:00,Spanish Prime Minister’s Pedro Sanchez phone was hacked into last year with spy software and data was stolen from t… https://t.co/SIrjeyNc1T,False
936,1522546723859484672,2022-05-06 12:00:01+00:00,Nazism is flourishing in Ukraine while collective West looks the other way – Lavrov https://t.co/DYFf1r7K4M,True
2013,1516250242206871558,2022-04-19 03:00:02+00:00,Dozens of demonstrators suffocated and a young man reportedly wounded by a bullet as clashes between Israeli armed… https://t.co/2Sf77dyotu,True
360,1526101653241401344,2022-05-16 07:26:02+00:00,"⚡️Russian forces shell residential area in Mykolaiv.

Mayor Oleksandr Sienkevych, a local store and a car were caug… https://t.co/y0vKdiyhWZ",False
